route_id,bus_id,capacity,passengers,time_slot,trip_number,date
Zundal - Visat,GZ01B3503,50,20,11:00,AMTS14286,2026-04-10
Narol - Naroda,GZ01B5253,50,32,18:00,AMTS14287,2026-04-10
RTO - Maninagar,GZ01B7285,80,100,10:00,AMTS14288,2026-04-10
Zundal - Visat,GZ01B3886,50,35,20:00,AMTS14289,2026-04-10
Zundal - Visat,GZ01B2709,50,51,10:00,AMTS14290,2026-04-10
Narol - Naroda,GZ01B2123,50,17,21:00,AMTS14291,2026-04-10
Narol - Naroda,GZ01B3172,50,14,15:00,AMTS14292,2026-04-10
Iskcon - Naroda,GZ01B8884,80,37,7:00,AMTS14293,2026-04-10
RTO - Maninagar,GZ01B9970,80,61,11:00,AMTS14294,2026-04-10
Iskcon - Naroda,GZ01B2343,80,110,10:00,AMTS14295,2026-04-10
Zundal - Visat,GZ01B2572,50,38,15:00,AMTS14296,2026-04-10
RTO - Maninagar,GZ01B1972,80,57,21:00,AMTS14297,2026-04-10
Narol - Naroda,GZ01B7585,50,13,15:00,AMTS14298,2026-04-10
RTO - Maninagar,GZ01B3866,80,51,15:00,AMTS14299,2026-04-10
Zundal - Visat,GZ01B5599,50,25,11:00,AMTS14300,2026-04-10
Bopal - Shivranjani,GZ01B8184,50,32,12:00,AMTS14301,2026-04-10
RTO - Maninagar,GZ01B7899,80,108,18:00,AMTS14302,2026-04-10
Bopal - Shivranjani,GZ01B4987,50,23,15:00,AMTS14303,2026-04-10
Narol - Naroda,GZ01B2375,50,20,8:00,AMTS14304,2026-04-10
Iskcon - Naroda,GZ01B5098,80,97,19:00,AMTS14305,2026-04-10
RTO - Maninagar,GZ01B8841,80,68,13:00,AMTS14306,2026-04-10
Zundal - Visat,GZ01B2025,50,30,15:00,AMTS14307,2026-04-10
Narol - Naroda,GZ01B4933,50,11,21:00,AMTS14308,2026-04-10
Narol - Naroda,GZ01B9278,50,29,19:00,AMTS14309,2026-04-10
Bopal - Shivranjani,GZ01B6345,50,17,15:00,AMTS14310,2026-04-10
Iskcon - Naroda,GZ01B5613,80,57,7:00,AMTS14311,2026-04-10
Zundal - Visat,GZ01B1818,50,79,19:00,AMTS14312,2026-04-10
Zundal - Visat,GZ01B3631,50,19,16:00,AMTS14313,2026-04-10
RTO - Maninagar,GZ01B5391,80,109,8:00,AMTS14314,2026-04-10
RTO - Maninagar,GZ01B8724,80,42,15:00,AMTS14315,2026-04-10
Zundal - Visat,GZ01B1589,50,17,20:00,AMTS14316,2026-04-10
Zundal - Visat,GZ01B6635,50,75,10:00,AMTS14317,2026-04-10
Zundal - Visat,GZ01B2953,50,17,7:00,AMTS14318,2026-04-10
RTO - Maninagar,GZ01B1377,80,42,14:00,AMTS14319,2026-04-10
RTO - Maninagar,GZ01B1470,80,105,17:00,AMTS14320,2026-04-10
Narol - Naroda,GZ01B7853,50,17,12:00,AMTS14321,2026-04-10
Bopal - Shivranjani,GZ01B1347,50,41,9:00,AMTS14322,2026-04-10
Narol - Naroda,GZ01B7106,50,5,6:00,AMTS14323,2026-04-10
Iskcon - Naroda,GZ01B5245,80,103,19:00,AMTS14324,2026-04-10
Zundal - Visat,GZ01B9379,50,48,10:00,AMTS14325,2026-04-10
Bopal - Shivranjani,GZ01B6566,50,79,10:00,AMTS14326,2026-04-10
Bopal - Shivranjani,GZ01B8993,50,20,12:00,AMTS14327,2026-04-10
Bopal - Shivranjani,GZ01B6411,50,18,21:00,AMTS14328,2026-04-10
Iskcon - Naroda,GZ01B1784,80,45,20:00,AMTS14329,2026-04-10
RTO - Maninagar,GZ01B9939,80,33,16:00,AMTS14330,2026-04-10
RTO - Maninagar,GZ01B7566,80,52,6:00,AMTS14331,2026-04-10
RTO - Maninagar,GZ01B2861,80,109,18:00,AMTS14332,2026-04-10
RTO - Maninagar,GZ01B9804,80,69,20:00,AMTS14333,2026-04-10
Bopal - Shivranjani,GZ01B6740,50,40,15:00,AMTS14334,2026-04-10
Bopal - Shivranjani,GZ01B1820,50,53,9:00,AMTS14335,2026-04-10
Bopal - Shivranjani,GZ01B3098,50,48,9:00,AMTS14336,2026-04-10
Bopal - Shivranjani,GZ01B7669,50,18,16:00,AMTS14337,2026-04-10
Bopal - Shivranjani,GZ01B2685,50,65,18:00,AMTS14338,2026-04-10
Bopal - Shivranjani,GZ01B7686,50,30,21:00,AMTS14339,2026-04-10
Bopal - Shivranjani,GZ01B3570,50,73,18:00,AMTS14340,2026-04-10
Narol - Naroda,GZ01B3920,50,14,21:00,AMTS14341,2026-04-10
Bopal - Shivranjani,GZ01B4729,50,16,6:00,AMTS14342,2026-04-10
Iskcon - Naroda,GZ01B3963,80,47,6:00,AMTS14343,2026-04-10
Bopal - Shivranjani,GZ01B4252,50,43,11:00,AMTS14344,2026-04-10
Iskcon - Naroda,GZ01B3898,80,96,9:00,AMTS14345,2026-04-10
Narol - Naroda,GZ01B7040,50,40,19:00,AMTS14346,2026-04-10
Zundal - Visat,GZ01B5392,50,19,7:00,AMTS14347,2026-04-10
Iskcon - Naroda,GZ01B3223,80,59,20:00,AMTS14348,2026-04-10
Zundal - Visat,GZ01B8848,50,27,13:00,AMTS14349,2026-04-10
Narol - Naroda,GZ01B3857,50,9,15:00,AMTS14350,2026-04-10
Zundal - Visat,GZ01B1271,50,43,18:00,AMTS14351,2026-04-10
Zundal - Visat,GZ01B6291,50,37,15:00,AMTS14352,2026-04-10
Bopal - Shivranjani,GZ01B7778,50,30,11:00,AMTS14353,2026-04-10
Iskcon - Naroda,GZ01B4766,80,97,17:00,AMTS14354,2026-04-10
Bopal - Shivranjani,GZ01B4464,50,16,12:00,AMTS14355,2026-04-10
Zundal - Visat,GZ01B6785,50,35,15:00,AMTS14356,2026-04-10
Narol - Naroda,GZ01B1367,50,8,6:00,AMTS14357,2026-04-10
RTO - Maninagar,GZ01B2800,80,39,21:00,AMTS14358,2026-04-10
Iskcon - Naroda,GZ01B9024,80,101,9:00,AMTS14359,2026-04-10
RTO - Maninagar,GZ01B7513,80,55,15:00,AMTS14360,2026-04-10
Zundal - Visat,GZ01B4084,50,20,21:00,AMTS14361,2026-04-10
RTO - Maninagar,GZ01B6499,80,46,15:00,AMTS14362,2026-04-10
RTO - Maninagar,GZ01B3320,80,70,11:00,AMTS14363,2026-04-10
Bopal - Shivranjani,GZ01B4944,50,59,19:00,AMTS14364,2026-04-10
RTO - Maninagar,GZ01B9899,80,65,20:00,AMTS14365,2026-04-10
RTO - Maninagar,GZ01B2827,80,47,21:00,AMTS14366,2026-04-10
Bopal - Shivranjani,GZ01B5574,50,47,10:00,AMTS14367,2026-04-10
Bopal - Shivranjani,GZ01B7379,50,41,10:00,AMTS14368,2026-04-10
Bopal - Shivranjani,GZ01B4572,50,21,6:00,AMTS14369,2026-04-10
RTO - Maninagar,GZ01B5797,80,97,17:00,AMTS14370,2026-04-10
RTO - Maninagar,GZ01B1558,80,96,18:00,AMTS14371,2026-04-10
Iskcon - Naroda,GZ01B6585,80,98,9:00,AMTS14372,2026-04-10
Narol - Naroda,GZ01B4233,50,15,14:00,AMTS14373,2026-04-10
Narol - Naroda,GZ01B5931,50,20,21:00,AMTS14374,2026-04-10
Iskcon - Naroda,GZ01B3353,80,54,11:00,AMTS14375,2026-04-10
RTO - Maninagar,GZ01B7442,80,100,19:00,AMTS14376,2026-04-10
Narol - Naroda,GZ01B6549,50,18,21:00,AMTS14377,2026-04-10
Bopal - Shivranjani,GZ01B7500,50,17,13:00,AMTS14378,2026-04-10
Narol - Naroda,GZ01B1141,50,11,21:00,AMTS14379,2026-04-10
Narol - Naroda,GZ01B9930,50,20,20:00,AMTS14380,2026-04-10
Iskcon - Naroda,GZ01B5314,80,36,6:00,AMTS14381,2026-04-10
Zundal - Visat,GZ01B5933,50,42,15:00,AMTS14382,2026-04-10
Zundal - Visat,GZ01B9753,50,35,20:00,AMTS14383,2026-04-10
Zundal - Visat,GZ01B8628,50,30,13:00,AMTS14384,2026-04-10
Narol - Naroda,GZ01B1872,50,15,11:00,AMTS14385,2026-04-10
RTO - Maninagar,GZ01B5217,80,99,18:00,AMTS14386,2026-04-10
Iskcon - Naroda,GZ01B3433,80,53,20:00,AMTS14387,2026-04-10
Bopal - Shivranjani,GZ01B2936,50,61,18:00,AMTS14388,2026-04-10
Narol - Naroda,GZ01B7764,50,16,13:00,AMTS14389,2026-04-10
Zundal - Visat,GZ01B7985,50,23,6:00,AMTS14390,2026-04-10
Zundal - Visat,GZ01B9151,50,45,17:00,AMTS14391,2026-04-10
RTO - Maninagar,GZ01B5489,80,106,19:00,AMTS14392,2026-04-10
RTO - Maninagar,GZ01B9401,80,59,15:00,AMTS14393,2026-04-10
Narol - Naroda,GZ01B5882,50,20,6:00,AMTS14394,2026-04-10
Narol - Naroda,GZ01B7492,50,20,14:00,AMTS14395,2026-04-10
Zundal - Visat,GZ01B9148,50,16,14:00,AMTS14396,2026-04-10
Bopal - Shivranjani,GZ01B5959,50,33,12:00,AMTS14397,2026-04-10
Narol - Naroda,GZ01B6389,50,18,12:00,AMTS14398,2026-04-10
Zundal - Visat,GZ01B9715,50,20,11:00,AMTS14399,2026-04-10
Narol - Naroda,GZ01B1293,50,38,18:00,AMTS14400,2026-04-10
Zundal - Visat,GZ01B6780,50,42,19:00,AMTS14401,2026-04-10
Narol - Naroda,GZ01B7682,50,27,18:00,AMTS14402,2026-04-10
RTO - Maninagar,GZ01B8458,80,66,6:00,AMTS14403,2026-04-10
Zundal - Visat,GZ01B7099,50,37,7:00,AMTS14404,2026-04-10
Narol - Naroda,GZ01B6260,50,9,6:00,AMTS14405,2026-04-10
Zundal - Visat,GZ01B7989,50,45,19:00,AMTS14406,2026-04-10
Narol - Naroda,GZ01B8484,50,18,7:00,AMTS14407,2026-04-10
Zundal - Visat,GZ01B2454,50,23,15:00,AMTS14408,2026-04-10
RTO - Maninagar,GZ01B1561,80,45,6:00,AMTS14409,2026-04-10
Bopal - Shivranjani,GZ01B2468,50,66,18:00,AMTS14410,2026-04-10
Zundal - Visat,GZ01B9129,50,24,11:00,AMTS14411,2026-04-10
Zundal - Visat,GZ01B9815,50,28,11:00,AMTS14412,2026-04-10
Iskcon - Naroda,GZ01B4055,80,35,14:00,AMTS14413,2026-04-10
Zundal - Visat,GZ01B8623,50,40,20:00,AMTS14414,2026-04-10
RTO - Maninagar,GZ01B8772,80,47,20:00,AMTS14415,2026-04-10
Narol - Naroda,GZ01B8138,50,15,14:00,AMTS14416,2026-04-10
Bopal - Shivranjani,GZ01B5283,50,45,15:00,AMTS14417,2026-04-10
Narol - Naroda,GZ01B3861,50,31,17:00,AMTS14418,2026-04-10
Narol - Naroda,GZ01B6605,50,14,13:00,AMTS14419,2026-04-10
Bopal - Shivranjani,GZ01B2018,50,55,18:00,AMTS14420,2026-04-10
Narol - Naroda,GZ01B3472,50,13,20:00,AMTS14421,2026-04-10
Iskcon - Naroda,GZ01B5695,80,64,7:00,AMTS14422,2026-04-10
Zundal - Visat,GZ01B8594,50,43,16:00,AMTS14423,2026-04-10
RTO - Maninagar,GZ01B8111,80,58,11:00,AMTS14424,2026-04-10
Narol - Naroda,GZ01B7743,50,22,9:00,AMTS14425,2026-04-10
RTO - Maninagar,GZ01B4385,80,68,12:00,AMTS14426,2026-04-10
RTO - Maninagar,GZ01B7702,80,30,16:00,AMTS14427,2026-04-10
Iskcon - Naroda,GZ01B9899,80,102,9:00,AMTS14428,2026-04-10
RTO - Maninagar,GZ01B6431,80,98,19:00,AMTS14429,2026-04-10
Bopal - Shivranjani,GZ01B7369,50,24,12:00,AMTS14430,2026-04-10
Narol - Naroda,GZ01B8111,50,39,17:00,AMTS14431,2026-04-10
Narol - Naroda,GZ01B7107,50,8,7:00,AMTS14432,2026-04-10
Zundal - Visat,GZ01B6951,50,47,9:00,AMTS14433,2026-04-10
Narol - Naroda,GZ01B9913,50,12,12:00,AMTS14434,2026-04-10
Bopal - Shivranjani,GZ01B9976,50,43,10:00,AMTS14435,2026-04-10
Iskcon - Naroda,GZ01B8325,80,33,21:00,AMTS14436,2026-04-10
Zundal - Visat,GZ01B4069,50,37,15:00,AMTS14437,2026-04-10
RTO - Maninagar,GZ01B4930,80,44,12:00,AMTS14438,2026-04-10
Narol - Naroda,GZ01B4999,50,14,21:00,AMTS14439,2026-04-10
Iskcon - Naroda,GZ01B5114,80,39,7:00,AMTS14440,2026-04-10
Narol - Naroda,GZ01B7163,50,13,20:00,AMTS14441,2026-04-10
Iskcon - Naroda,GZ01B3534,80,49,16:00,AMTS14442,2026-04-10
Zundal - Visat,GZ01B2580,50,76,8:00,AMTS14443,2026-04-10
Zundal - Visat,GZ01B4317,50,74,19:00,AMTS14444,2026-04-10
Bopal - Shivranjani,GZ01B5659,50,21,14:00,AMTS14445,2026-04-10
Narol - Naroda,GZ01B7929,50,10,12:00,AMTS14446,2026-04-10
Narol - Naroda,GZ01B4508,50,15,13:00,AMTS14447,2026-04-10
Zundal - Visat,GZ01B2868,50,32,7:00,AMTS14448,2026-04-10
Bopal - Shivranjani,GZ01B5552,50,35,12:00,AMTS14449,2026-04-10
Narol - Naroda,GZ01B6682,50,14,20:00,AMTS14450,2026-04-10
Iskcon - Naroda,GZ01B2441,80,105,9:00,AMTS14451,2026-04-10
RTO - Maninagar,GZ01B6926,80,50,16:00,AMTS14452,2026-04-10
Iskcon - Naroda,GZ01B8592,80,30,6:00,AMTS14453,2026-04-10
Zundal - Visat,GZ01B8243,50,39,13:00,AMTS14454,2026-04-10
Zundal - Visat,GZ01B2230,50,36,15:00,AMTS14455,2026-04-10
Zundal - Visat,GZ01B3914,50,23,15:00,AMTS14456,2026-04-10
Zundal - Visat,GZ01B6022,50,27,15:00,AMTS14457,2026-04-10
Iskcon - Naroda,GZ01B5733,80,110,17:00,AMTS14458,2026-04-10
Bopal - Shivranjani,GZ01B2577,50,28,20:00,AMTS14459,2026-04-10
Bopal - Shivranjani,GZ01B2195,50,38,6:00,AMTS14460,2026-04-10
Narol - Naroda,GZ01B9375,50,16,6:00,AMTS14461,2026-04-10
Narol - Naroda,GZ01B9012,50,34,10:00,AMTS14462,2026-04-10
Bopal - Shivranjani,GZ01B3546,50,31,14:00,AMTS14463,2026-04-10
RTO - Maninagar,GZ01B6209,80,110,17:00,AMTS14464,2026-04-10
Narol - Naroda,GZ01B6549,50,9,12:00,AMTS14465,2026-04-10
RTO - Maninagar,GZ01B7920,80,56,11:00,AMTS14466,2026-04-10
RTO - Maninagar,GZ01B6467,80,54,16:00,AMTS14467,2026-04-10
Iskcon - Naroda,GZ01B6890,80,110,17:00,AMTS14468,2026-04-10
Narol - Naroda,GZ01B9082,50,7,13:00,AMTS14469,2026-04-10
Bopal - Shivranjani,GZ01B4322,50,52,17:00,AMTS14470,2026-04-10
RTO - Maninagar,GZ01B2697,80,102,17:00,AMTS14471,2026-04-10
Iskcon - Naroda,GZ01B4230,80,32,12:00,AMTS14472,2026-04-10
Bopal - Shivranjani,GZ01B6731,50,35,20:00,AMTS14473,2026-04-10
Narol - Naroda,GZ01B2856,50,16,6:00,AMTS14474,2026-04-10
RTO - Maninagar,GZ01B9817,80,35,11:00,AMTS14475,2026-04-10
Bopal - Shivranjani,GZ01B7479,50,40,12:00,AMTS14476,2026-04-10
Bopal - Shivranjani,GZ01B2552,50,64,10:00,AMTS14477,2026-04-10
Bopal - Shivranjani,GZ01B6887,50,42,17:00,AMTS14478,2026-04-10
Zundal - Visat,GZ01B6516,50,45,7:00,AMTS14479,2026-04-10
Bopal - Shivranjani,GZ01B2722,50,20,15:00,AMTS14480,2026-04-10
RTO - Maninagar,GZ01B5256,80,110,19:00,AMTS14481,2026-04-10
Narol - Naroda,GZ01B4439,50,12,13:00,AMTS14482,2026-04-10
RTO - Maninagar,GZ01B5859,80,106,8:00,AMTS14483,2026-04-10
Bopal - Shivranjani,GZ01B9478,50,16,11:00,AMTS14484,2026-04-10
Bopal - Shivranjani,GZ01B3680,50,49,9:00,AMTS14485,2026-04-10
RTO - Maninagar,GZ01B6127,80,94,18:00,AMTS14486,2026-04-10
Iskcon - Naroda,GZ01B1591,80,60,20:00,AMTS14487,2026-04-10
RTO - Maninagar,GZ01B8747,80,33,14:00,AMTS14488,2026-04-10
Zundal - Visat,GZ01B8411,50,15,16:00,AMTS14489,2026-04-10
RTO - Maninagar,GZ01B5094,80,58,6:00,AMTS14490,2026-04-10
Zundal - Visat,GZ01B8254,50,28,21:00,AMTS14491,2026-04-10
Bopal - Shivranjani,GZ01B7117,50,43,11:00,AMTS14492,2026-04-10
Narol - Naroda,GZ01B6958,50,26,10:00,AMTS14493,2026-04-10
Bopal - Shivranjani,GZ01B7454,50,44,6:00,AMTS14494,2026-04-10
RTO - Maninagar,GZ01B2575,80,105,8:00,AMTS14495,2026-04-10
Narol - Naroda,GZ01B8228,50,6,7:00,AMTS14496,2026-04-10
Zundal - Visat,GZ01B7444,50,44,6:00,AMTS14497,2026-04-10
Bopal - Shivranjani,GZ01B9528,50,18,20:00,AMTS14498,2026-04-10
Bopal - Shivranjani,GZ01B2158,50,31,16:00,AMTS14499,2026-04-10
Iskcon - Naroda,GZ01B5952,80,46,7:00,AMTS14500,2026-04-10
Iskcon - Naroda,GZ01B7178,80,56,7:00,AMTS14501,2026-04-10
Bopal - Shivranjani,GZ01B4505,50,45,10:00,AMTS14502,2026-04-10
Bopal - Shivranjani,GZ01B2776,50,48,10:00,AMTS14503,2026-04-10
Zundal - Visat,GZ01B6012,50,37,16:00,AMTS14504,2026-04-10
Zundal - Visat,GZ01B2220,50,34,12:00,AMTS14505,2026-04-10
RTO - Maninagar,GZ01B2606,80,42,12:00,AMTS14506,2026-04-10
Narol - Naroda,GZ01B8768,50,5,21:00,AMTS14507,2026-04-10
Iskcon - Naroda,GZ01B1423,80,31,6:00,AMTS14508,2026-04-10
Zundal - Visat,GZ01B3125,50,74,18:00,AMTS14509,2026-04-10
Narol - Naroda,GZ01B8835,50,7,21:00,AMTS14510,2026-04-10
Iskcon - Naroda,GZ01B3849,80,52,6:00,AMTS14511,2026-04-10
Iskcon - Naroda,GZ01B7228,80,66,20:00,AMTS14512,2026-04-10
Iskcon - Naroda,GZ01B5615,80,65,13:00,AMTS14513,2026-04-10
Iskcon - Naroda,GZ01B1542,80,43,13:00,AMTS14514,2026-04-10
Zundal - Visat,GZ01B2842,50,75,8:00,AMTS14515,2026-04-10
Bopal - Shivranjani,GZ01B7080,50,29,21:00,AMTS14516,2026-04-10
Narol - Naroda,GZ01B1463,50,12,16:00,AMTS14517,2026-04-10
Iskcon - Naroda,GZ01B5400,80,36,20:00,AMTS14518,2026-04-10
RTO - Maninagar,GZ01B1137,80,106,8:00,AMTS14519,2026-04-10
Narol - Naroda,GZ01B3170,50,11,12:00,AMTS14520,2026-04-10
Narol - Naroda,GZ01B3850,50,18,11:00,AMTS14521,2026-04-10
Bopal - Shivranjani,GZ01B3122,50,45,15:00,AMTS14522,2026-04-10
Iskcon - Naroda,GZ01B5095,80,30,21:00,AMTS14523,2026-04-10
Iskcon - Naroda,GZ01B9310,80,106,17:00,AMTS14524,2026-04-10
Narol - Naroda,GZ01B2275,50,21,8:00,AMTS14525,2026-04-10
Iskcon - Naroda,GZ01B1663,80,100,9:00,AMTS14526,2026-04-10
RTO - Maninagar,GZ01B4078,80,36,14:00,AMTS14527,2026-04-10
Narol - Naroda,GZ01B7021,50,35,17:00,AMTS14528,2026-04-10
Narol - Naroda,GZ01B3400,50,7,21:00,AMTS14529,2026-04-10
Narol - Naroda,GZ01B7424,50,34,8:00,AMTS14530,2026-04-10
Bopal - Shivranjani,GZ01B2839,50,68,19:00,AMTS14531,2026-04-10
RTO - Maninagar,GZ01B5492,80,97,10:00,AMTS14532,2026-04-10
Zundal - Visat,GZ01B5912,50,22,6:00,AMTS14533,2026-04-10
RTO - Maninagar,GZ01B5833,80,68,13:00,AMTS14534,2026-04-10
Narol - Naroda,GZ01B6884,50,7,13:00,AMTS14535,2026-04-10
Zundal - Visat,GZ01B7775,50,31,14:00,AMTS14536,2026-04-10
RTO - Maninagar,GZ01B2586,80,33,16:00,AMTS14537,2026-04-10
Narol - Naroda,GZ01B8735,50,12,14:00,AMTS14538,2026-04-10
Zundal - Visat,GZ01B9551,50,77,17:00,AMTS14539,2026-04-10
Narol - Naroda,GZ01B4646,50,24,19:00,AMTS14540,2026-04-10
Bopal - Shivranjani,GZ01B9994,50,20,11:00,AMTS14541,2026-04-10
Bopal - Shivranjani,GZ01B1998,50,78,19:00,AMTS14542,2026-04-10
Zundal - Visat,GZ01B1743,50,66,8:00,AMTS14543,2026-04-10
Narol - Naroda,GZ01B4889,50,15,11:00,AMTS14544,2026-04-10
Iskcon - Naroda,GZ01B2181,80,54,7:00,AMTS14545,2026-04-10
Bopal - Shivranjani,GZ01B5024,50,28,16:00,AMTS14546,2026-04-10
Zundal - Visat,GZ01B2883,50,60,8:00,AMTS14547,2026-04-10
Iskcon - Naroda,GZ01B5084,80,62,14:00,AMTS14548,2026-04-10
RTO - Maninagar,GZ01B2639,80,63,7:00,AMTS14549,2026-04-10
Zundal - Visat,GZ01B6135,50,40,14:00,AMTS14550,2026-04-10
RTO - Maninagar,GZ01B8771,80,37,20:00,AMTS14551,2026-04-10
RTO - Maninagar,GZ01B6451,80,70,16:00,AMTS14552,2026-04-10
Narol - Naroda,GZ01B4493,50,20,10:00,AMTS14553,2026-04-10
Zundal - Visat,GZ01B9062,50,77,17:00,AMTS14554,2026-04-10
Zundal - Visat,GZ01B1971,50,72,19:00,AMTS14555,2026-04-10
RTO - Maninagar,GZ01B9955,80,53,15:00,AMTS14556,2026-04-10
Narol - Naroda,GZ01B3788,50,17,12:00,AMTS14557,2026-04-10
Iskcon - Naroda,GZ01B9729,80,52,13:00,AMTS14558,2026-04-10
Iskcon - Naroda,GZ01B5793,80,95,8:00,AMTS14559,2026-04-10
Narol - Naroda,GZ01B4724,50,29,17:00,AMTS14560,2026-04-10
Bopal - Shivranjani,GZ01B1575,50,42,9:00,AMTS14561,2026-04-10
Zundal - Visat,GZ01B8453,50,30,20:00,AMTS14562,2026-04-10
RTO - Maninagar,GZ01B3544,80,109,8:00,AMTS14563,2026-04-10
Zundal - Visat,GZ01B1366,50,25,12:00,AMTS14564,2026-04-10
Iskcon - Naroda,GZ01B2034,80,53,20:00,AMTS14565,2026-04-10
Iskcon - Naroda,GZ01B5999,80,94,19:00,AMTS14566,2026-04-10
Zundal - Visat,GZ01B2784,50,21,15:00,AMTS14567,2026-04-10
Bopal - Shivranjani,GZ01B3836,50,44,10:00,AMTS14568,2026-04-10
Iskcon - Naroda,GZ01B5682,80,69,13:00,AMTS14569,2026-04-10
Bopal - Shivranjani,GZ01B3015,50,79,18:00,AMTS14570,2026-04-10
Zundal - Visat,GZ01B6058,50,36,16:00,AMTS14571,2026-04-10
Iskcon - Naroda,GZ01B7209,80,45,21:00,AMTS14572,2026-04-10
Iskcon - Naroda,GZ01B8581,80,106,9:00,AMTS14573,2026-04-10
Iskcon - Naroda,GZ01B7606,80,110,19:00,AMTS14574,2026-04-10
Zundal - Visat,GZ01B7599,50,17,20:00,AMTS14575,2026-04-10
Narol - Naroda,GZ01B1637,50,37,10:00,AMTS14576,2026-04-10
RTO - Maninagar,GZ01B8305,80,104,10:00,AMTS14577,2026-04-10
Narol - Naroda,GZ01B2515,50,20,20:00,AMTS14578,2026-04-10
Bopal - Shivranjani,GZ01B7474,50,43,16:00,AMTS14579,2026-04-10
Bopal - Shivranjani,GZ01B2684,50,38,12:00,AMTS14580,2026-04-10
Narol - Naroda,GZ01B4181,50,7,16:00,AMTS14581,2026-04-10
Bopal - Shivranjani,GZ01B4455,50,45,15:00,AMTS14582,2026-04-10
RTO - Maninagar,GZ01B1320,80,100,18:00,AMTS14583,2026-04-10
Narol - Naroda,GZ01B2190,50,21,9:00,AMTS14584,2026-04-10
Iskcon - Naroda,GZ01B8525,80,107,17:00,AMTS14585,2026-04-10
Iskcon - Naroda,GZ01B7166,80,48,12:00,AMTS14586,2026-04-10
RTO - Maninagar,GZ01B8055,80,102,18:00,AMTS14587,2026-04-10
Narol - Naroda,GZ01B8482,50,14,20:00,AMTS14588,2026-04-10
Narol - Naroda,GZ01B7229,50,40,8:00,AMTS14589,2026-04-10
Iskcon - Naroda,GZ01B2274,80,59,12:00,AMTS14590,2026-04-10
RTO - Maninagar,GZ01B2735,80,37,12:00,AMTS14591,2026-04-10
Zundal - Visat,GZ01B6373,50,41,15:00,AMTS14592,2026-04-10
Narol - Naroda,GZ01B3619,50,12,13:00,AMTS14593,2026-04-10
Narol - Naroda,GZ01B5136,50,23,18:00,AMTS14594,2026-04-10
Bopal - Shivranjani,GZ01B2557,50,46,18:00,AMTS14595,2026-04-10
Zundal - Visat,GZ01B3312,50,40,12:00,AMTS14596,2026-04-10
Bopal - Shivranjani,GZ01B8972,50,25,21:00,AMTS14597,2026-04-10
Narol - Naroda,GZ01B7100,50,14,7:00,AMTS14598,2026-04-10
Zundal - Visat,GZ01B3999,50,23,21:00,AMTS14599,2026-04-10
Zundal - Visat,GZ01B7928,50,77,9:00,AMTS14600,2026-04-10
RTO - Maninagar,GZ01B7479,80,67,13:00,AMTS14601,2026-04-10
Zundal - Visat,GZ01B7053,50,77,19:00,AMTS14602,2026-04-10
Bopal - Shivranjani,GZ01B5237,50,17,16:00,AMTS14603,2026-04-10
Narol - Naroda,GZ01B7607,50,9,6:00,AMTS14604,2026-04-10
RTO - Maninagar,GZ01B9304,80,108,10:00,AMTS14605,2026-04-10
Bopal - Shivranjani,GZ01B8605,50,76,17:00,AMTS14606,2026-04-10
Narol - Naroda,GZ01B5775,50,6,13:00,AMTS14607,2026-04-10
RTO - Maninagar,GZ01B5985,80,54,11:00,AMTS14608,2026-04-10
RTO - Maninagar,GZ01B2730,80,49,12:00,AMTS14609,2026-04-10
Bopal - Shivranjani,GZ01B9565,50,29,14:00,AMTS14610,2026-04-10
RTO - Maninagar,GZ01B6319,80,98,10:00,AMTS14611,2026-04-10
Iskcon - Naroda,GZ01B7165,80,49,13:00,AMTS14612,2026-04-10
Bopal - Shivranjani,GZ01B9322,50,36,12:00,AMTS14613,2026-04-10
Narol - Naroda,GZ01B2809,50,9,13:00,AMTS14614,2026-04-10
Narol - Naroda,GZ01B8440,50,9,20:00,AMTS14615,2026-04-10
Narol - Naroda,GZ01B7503,50,9,21:00,AMTS14616,2026-04-10
Iskcon - Naroda,GZ01B4277,80,68,15:00,AMTS14617,2026-04-10
Zundal - Visat,GZ01B4011,50,25,20:00,AMTS14618,2026-04-10
Narol - Naroda,GZ01B4554,50,34,8:00,AMTS14619,2026-04-10
Iskcon - Naroda,GZ01B6572,80,110,9:00,AMTS14620,2026-04-10
Narol - Naroda,GZ01B5386,50,30,8:00,AMTS14621,2026-04-10
RTO - Maninagar,GZ01B9657,80,55,7:00,AMTS14622,2026-04-10
Iskcon - Naroda,GZ01B5180,80,40,12:00,AMTS14623,2026-04-10
Narol - Naroda,GZ01B8357,50,20,7:00,AMTS14624,2026-04-10
Iskcon - Naroda,GZ01B1034,80,69,7:00,AMTS14625,2026-04-10
Iskcon - Naroda,GZ01B5503,80,62,7:00,AMTS14626,2026-04-10
Iskcon - Naroda,GZ01B8081,80,65,7:00,AMTS14627,2026-04-10
Bopal - Shivranjani,GZ01B3429,50,46,10:00,AMTS14628,2026-04-10
Narol - Naroda,GZ01B6347,50,17,11:00,AMTS14629,2026-04-10
Zundal - Visat,GZ01B3099,50,15,13:00,AMTS14630,2026-04-10
Zundal - Visat,GZ01B5474,50,51,17:00,AMTS14631,2026-04-10
Zundal - Visat,GZ01B5730,50,39,21:00,AMTS14632,2026-04-10
Bopal - Shivranjani,GZ01B7549,50,17,6:00,AMTS14633,2026-04-10
